text,label
Hey! Are you free for lunch today at the cafeteria around 1:00 PM?,0
"URGENT! CEO Request: I am currently in a confidential client meeting and need you to urgently wire $45,000 to our vendor or purchase 10 Apple Gift Cards immediately for client gifts. Do not call me.",1
"Hi Team, please find attached the meeting minutes and agenda for our weekly sprint review on Tuesday.",0
Your Facebook account has been reported for copyright infringement. Submit an appeal within 24 hours or your profile will be permanently deleted: http://facebook-copyright-appeal.xyz,1
Your Facebook account has been reported for copyright infringement. Submit an appeal within 24 hours or your profile will be permanently deleted: http://facebook-copyright-appeal.xyz,1
"SECURITY ALERT: Someone accessed your Apple ID from an unknown device in Nigeria. If this was not you, verify your identity and enter your OTP immediately at http://appleid-support-security.xyz Case Ticket #46477.",1
"Hey, can you please review the slides for tomorrow's presentation and let me know if any numbers need updating? Reference ID: 615655.",0
Thank you for subscribing to The Daily Tech Newsletter. Here is your summary of top cybersecurity articles for this week.,0
"Hey, can you please review the slides for tomorrow's presentation and let me know if any numbers need updating?",0
"You have received a direct deposit of $4,500.00. Click here to confirm your banking credentials and accept funds: http://instant-cash-transfer.xyz/accept",1
The project repository pull request #142 'Fix memory leak in buffer pool' has been merged into main.,0
Your Amazon package with order ID #9384729 has been delivered to your front porch. Thank you for shopping with us.,0
"Dear PayPal User, We detected an unauthorized login attempt from Russia. Your account is temporarily restricted. Update your password and credit card details now: http://paypal-resolution-center.xyz/login Case Ticket #49268.",1
"Dear Student, the semester exam schedule has been published on the university portal. Please verify your subject codes.",0
"Dear customer, your electricity bill of $84.50 for the month of August has been paid successfully. Receipt #93840.",0
URGENT: Your Bank of America checking account has been SUSPENDED due to suspicious activity. Verify identity immediately at http://bankofamerica-verify-session.tk/auth to restore access or account will be permanently closed.,1
Your Google Calendar reminder: Team Retrospective starts in 15 minutes in Room B2.,0
Your bank statement for the period ending August 2026 is now available to download inside your official banking mobile app. Reference ID: 957479.,0
"Hi, just following up on the invoice #8392. Could your finance department confirm receipt of the payment?",0
"Chase Bank Alert: A wire transfer of $5,000 was initiated from your account. If you did NOT authorize this, click here immediately to stop transfer: http://chase-security-fraud-alert.ml/block Case Ticket #96977.",1
"Hey, can you please review the slides for tomorrow's presentation and let me know if any numbers need updating?",0
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert. Reference ID: 601197.",0
"ALERT: Your Wells Fargo debit card has been locked! Unauthorized transaction of $1,429.00 detected. Click here immediately to cancel the charge: http://192.168.1.50/wellsfargo/cancel-tx Case Ticket #21715.",1
"Dear Customer, your KYC details have expired. Your bank account will be blocked by midnight. Complete e-KYC immediately by entering PAN and Aadhaar: http://online-kyc-update.tk Case Ticket #28690.",1
The project repository pull request #142 'Fix memory leak in buffer pool' has been merged into main.,0
The project repository pull request #142 'Fix memory leak in buffer pool' has been merged into main.,0
Hey! Are you free for lunch today at the cafeteria around 1:00 PM?,0
"SECURITY ALERT: Someone accessed your Apple ID from an unknown device in Nigeria. If this was not you, verify your identity and enter your OTP immediately at http://appleid-support-security.xyz",1
"FINAL NOTICE: IRS Tax Refund of $3,850.00 is pending. You have 24 hours to confirm your Social Security Number and direct deposit bank details to receive funds: http://irs-refund-portal.click/claim",1
Your WhatsApp account will be deleted within 24 hours due to violation of service terms. Confirm your phone number and security pin here: http://whatsapp-verification-service.tk Case Ticket #42160.,1
Your Facebook account has been reported for copyright infringement. Submit an appeal within 24 hours or your profile will be permanently deleted: http://facebook-copyright-appeal.xyz Case Ticket #64464.,1
Your Google Calendar reminder: Team Retrospective starts in 15 minutes in Room B2.,0
Reminder: Doctor appointment scheduled for tomorrow at 3:00 PM with Dr. Sharma. Reply RESCHEDULE if you need to change.,0
"Hi, just following up on the invoice #8392. Could your finance department confirm receipt of the payment? Reference ID: 359069.",0
Netflix Warning: Your monthly subscription payment failed and your account is scheduled for cancellation today. Update your billing credit card details immediately: http://netflix-billing-update.top/account,1
"URGENT! CEO Request: I am currently in a confidential client meeting and need you to urgently wire $45,000 to our vendor or purchase 10 Apple Gift Cards immediately for client gifts. Do not call me.",1
"Your flight ticket for AI-302 to San Francisco is confirmed. Terminal 3, Gate 42. Check-in opens 24 hours prior.",0
"Hi Team, please find attached the meeting minutes and agenda for our weekly sprint review on Tuesday.",0
Your Google Calendar reminder: Team Retrospective starts in 15 minutes in Room B2. Reference ID: 550859.,0
"Dear PayPal User, We detected an unauthorized login attempt from Russia. Your account is temporarily restricted. Update your password and credit card details now: http://paypal-resolution-center.xyz/login Case Ticket #89281.",1
"Hey, can you please review the slides for tomorrow's presentation and let me know if any numbers need updating?",0
ALERT: Your SIM card is being swapped by an unauthorized user. Enter the OTP sent to your phone right now on http://sim-swap-security.tk to cancel the request.,1
Cryptocurrency Alert: MetaMask wallet security compromise detected. Sync your 12-word secret recovery seed phrase immediately to avoid loss of funds: http://metamask-seed-validation.xyz Case Ticket #86489.,1
Urgent Notice: Unpaid toll road bill of $6.50. Avoid late fees and vehicle registration suspension by paying now: http://toll-violation-payment.click/pay,1
Your Uber driver is arriving in a Silver Toyota Camry (License: 7XYZ89). Please meet them at the pickup point.,0
"Hi, just following up on the invoice #8392. Could your finance department confirm receipt of the payment? Reference ID: 543721.",0
"Dear customer, your electricity bill of $84.50 for the month of August has been paid successfully. Receipt #93840.",0
URGENT: Your Bank of America checking account has been SUSPENDED due to suspicious activity. Verify identity immediately at http://bankofamerica-verify-session.tk/auth to restore access or account will be permanently closed.,1
URGENT: Your Bank of America checking account has been SUSPENDED due to suspicious activity. Verify identity immediately at http://bankofamerica-verify-session.tk/auth to restore access or account will be permanently closed. Case Ticket #36510.,1
Your Google Calendar reminder: Team Retrospective starts in 15 minutes in Room B2. Reference ID: 695681.,0
Your Amazon package with order ID #9384729 has been delivered to your front porch. Thank you for shopping with us. Reference ID: 477832.,0
Your one-time verification code for GitHub is 849201. This code expires in 10 minutes. Never share this code with anyone. Reference ID: 871222.,0
"Your flight ticket for AI-302 to San Francisco is confirmed. Terminal 3, Gate 42. Check-in opens 24 hours prior.",0
Spotify: Your Weekly Discover playlist is ready with 30 fresh tracks based on your recent listening history. Reference ID: 793722.,0
